topic_id,feature_0,feature_1
11674,26.85295867919922,-1.1066845655441284
11711,-8.798087120056152,14.393603324890137
11762,46.61043930053711,3.4048092365264893
11770,36.75816345214844,-11.197439193725586
11792,-1.827795147895813,39.5960693359375
11898,31.1434383392334,-8.236067771911621
11911,30.1936092376709,-10.38961696624756
12052,48.41902923583984,-9.211064338684082
12137,40.31531524658203,-17.058303833007812
12394,40.62591171264648,-14.251471519470217
12446,64.13549041748047,-17.892656326293945
12641,33.81787109375,52.719356536865234
12708,-3.903885126113891,40.665157318115234
12722,36.764652252197266,-15.03429889678955
12825,49.8503303527832,11.86747932434082
12851,35.59295654296875,-13.388117790222168
13007,50.11458206176758,11.129262924194336
13042,48.19206237792969,-8.170658111572266
13138,45.38256072998047,3.928853750228882
13227,1.2495092153549194,-0.1589888483285904
13237,10.512856483459473,-3.7339046001434326
13255,23.837146759033203,55.8171501159668
13278,56.40647888183594,-5.432727336883545
13370,-0.5890697240829468,0.8901272416114807
13387,12.242321014404297,-0.8948400020599365
13389,40.62542343139648,-2.380341053009033
13399,15.276558876037598,-2.1719915866851807
13407,43.446414947509766,-5.427359104156494
13411,55.36085510253906,-3.9144272804260254
13442,-7.629874229431152,-18.667625427246097
13472,22.47286605834961,50.28288650512695
13547,55.76986312866211,-0.957691490650177
13588,13.68450927734375,-4.4921698570251465
13713,6.982938289642334,0.3046410977840423
13825,38.05008316040039,-7.758302688598633
13894,33.17045974731445,-6.723790168762207
13949,12.878361701965332,-2.8795225620269775
13961,0.474438339471817,3.845325469970703
14008,52.42367172241211,10.939213752746582
14051,13.102374076843262,-22.629980087280273
14066,9.598993301391602,-6.011851787567139
14094,37.91462326049805,-7.024240016937256
14113,61.682579040527344,-12.911439895629885
14129,12.109113693237305,-0.7143189311027527
14143,32.06792449951172,-15.709062576293944
14213,12.441611289978027,-0.5765268802642822
14223,4.119400978088379,6.263138771057129
14230,7.834099292755127,-0.5190944671630859
14231,8.059907913208008,3.921475887298584
14261,-10.680420875549316,-1.969238877296448
14294,55.79815673828125,-2.6622745990753174
14325,0.5150678157806396,-0.4918104708194732
14334,10.397204399108888,36.43537902832031
14370,12.445292472839355,-1.320135474205017
14404,40.393287658691406,-2.363104820251465
14424,39.10125732421875,-6.01316499710083
14467,12.128506660461426,-6.366001605987549
14491,40.392601013183594,28.158641815185547
14501,41.01432418823242,-5.151360988616943
14503,45.300758361816406,-8.257111549377441
10047,41.02210235595703,-17.833341598510742
10067,42.06646728515625,-20.450868606567383
10127,38.434478759765625,-12.014472007751465
10282,41.7590217590332,-20.43114471435547
10503,37.66619110107422,-11.462175369262695
11496,40.0047492980957,-19.85346221923828
11531,3.544962167739868,38.452125549316406
11817,33.65444564819336,-3.692645311355591
11976,40.245059967041016,-20.1602725982666
13074,38.85506057739258,-7.065629005432129
13146,15.530430793762209,-2.795927047729492
14101,41.62468719482422,15.756965637207031
14154,45.396087646484375,-8.817886352539062
14166,40.77731704711914,-2.4312286376953125
14317,44.88240814208984,-8.639408111572266
14464,33.386287689208984,-0.4611893594264984
12430,7.312782287597656,23.551708221435547
11519,8.740163803100586,25.17427635192871
11542,7.41055154800415,27.176929473876953
11994,27.006391525268555,6.067114353179932
12485,6.320321559906006,28.55423927307129
12787,12.362409591674805,6.285580635070801
12848,12.520031929016112,18.047576904296875
13821,13.255415916442873,15.682954788208008
10168,2.060046434402466,29.232667922973633
10182,3.758853912353515,23.626304626464844
10214,3.8813092708587646,26.74993324279785
10242,5.804237365722656,28.57383918762207
10263,-7.687332153320312,25.86806297302246
10376,5.114293098449707,28.53417205810547
10426,9.364279747009276,33.231380462646484
10565,13.36122989654541,28.873929977416992
10708,9.659372329711914,22.46375274658203
10762,9.129343032836914,34.216796875
11040,10.240235328674316,23.55661392211914
11093,4.84920072555542,25.72520637512207
11123,5.059082508087158,23.99798583984375
11132,43.61309051513672,38.0279426574707
11388,8.952166557312012,34.02669906616211
11632,3.7811625003814697,23.343412399291992
11678,4.4406514167785645,32.08781433105469
11705,13.49390697479248,23.36589813232422
11761,3.667484998703003,29.699371337890625
12245,7.48589563369751,23.282136917114254
12258,10.218720436096191,22.3389949798584
12335,11.563225746154783,33.90846633911133
12553,-45.681922912597656,8.030909538269043
12663,3.501112222671509,17.90039825439453
12666,-7.658268451690674,44.59858703613281
12684,3.6705472469329834,15.745986938476562
12844,7.816597938537598,59.2258415222168
12889,31.10721206665039,30.01599502563477
12980,5.882033824920654,27.870195388793945
13118,21.154926300048828,58.93198013305664
13143,8.326886177062988,22.319683074951172
13262,-5.065764904022217,-3.3924100399017334
13272,12.24888038635254,17.313251495361328
13419,13.367966651916504,14.55136013031006
13782,12.813202857971191,17.811443328857422
13944,4.8042216300964355,31.480976104736328
14313,3.4116952419281006,29.838882446289062
14434,30.11595916748047,48.43042755126953
10103,2.500065803527832,20.88839530944824
10636,23.77325439453125,8.49085521697998
10656,0.2012038081884384,21.149314880371097
10730,2.333958387374878,20.602794647216797
10731,23.126964569091797,7.100106716156006
10813,7.24168872833252,18.57396125793457
10826,5.319108486175537,23.923810958862305
11285,1.9664273262023928,19.957584381103516
11587,63.78296661376953,10.961661338806152
11820,17.415727615356445,9.282636642456056
11983,9.868030548095703,23.401273727416992
12241,7.29041862487793,18.441720962524418
12887,21.92765235900879,8.82828426361084
12993,56.06819534301758,2.706676721572876
13353,11.88319206237793,7.526031494140625
13447,7.46218204498291,22.527294158935547
13600,17.968154907226562,13.689852714538574
14085,63.3295783996582,-13.464625358581545
14301,20.544578552246097,56.75188064575195
14485,67.3981704711914,-10.816181182861328
10258,28.929052352905273,35.70175552368164
10316,-6.037938117980957,24.272092819213867
10403,63.37566757202149,7.630517959594727
10547,9.263022422790527,20.113975524902344
10667,19.56703758239746,-29.597383499145508
10853,4.334965229034424,25.077600479125977
11079,25.44601249694824,10.05721950531006
11118,13.631026268005373,25.55214500427246
11148,63.7913932800293,9.6785888671875
11373,-9.740302085876465,24.24336624145508
11516,21.02143096923828,7.8185954093933105
11577,10.134425163269045,23.406389236450195
11592,31.907962799072266,33.6654167175293
12032,-0.797583281993866,20.29738426208496
12051,39.82096481323242,17.40067481994629
12694,17.630935668945312,-8.593989372253418
12757,25.368200302124023,25.37127113342285
13211,11.653606414794922,54.48164367675781
13283,5.899735927581787,25.666994094848633
13284,21.159151077270508,58.66814422607422
13380,0.6068309545516968,2.239166498184204
13471,10.88405990600586,15.595538139343262
13536,10.806382179260254,23.157398223876953
14308,13.085466384887695,15.003549575805664
11265,6.9958109855651855,29.06757354736328
14104,20.9202938079834,57.82146453857422
10156,11.625324249267578,34.16532516479492
10272,4.973033905029297,28.515151977539062
10475,7.1121110916137695,28.194171905517575
10485,10.103120803833008,25.084077835083008
10525,19.29995346069336,-20.833589553833008
10677,9.969735145568848,31.931934356689453
10699,-26.50596809387207,-2.1901679039001465
10709,20.252321243286133,-29.272857666015625
10970,29.207746505737305,-21.474050521850582
11104,37.89873504638672,22.880523681640625
11295,7.431175231933594,23.36355209350586
11400,7.692810535430908,18.8612117767334
11431,0.2151749432086944,20.689239501953125
11433,9.874360084533691,20.652162551879883
11454,13.392160415649414,26.064847946166992
11541,-50.01734161376953,18.51572036743164
11756,20.362668991088867,12.624500274658203
11768,5.563598155975342,18.67250633239746
11793,27.45335578918457,-1.9206486940383911
11795,30.04970932006836,14.127847671508787
12006,-15.857694625854492,35.239013671875
12175,13.050808906555176,18.750511169433594
12256,19.43076515197754,-15.958343505859377
12268,12.290770530700684,25.216197967529297
12313,12.728836059570312,24.610143661499023
12448,23.58315658569336,31.909996032714844
12488,11.411819458007812,14.730801582336426
12493,29.388574600219727,52.67356491088867
12496,17.472938537597656,-27.61210823059082
12521,13.628252983093262,23.223400115966797
12551,22.388357162475582,21.982240676879883
12593,20.689218521118164,11.028400421142578
12704,18.507789611816406,58.227447509765625
12753,40.05998992919922,8.99410343170166
12802,27.71818733215332,8.038681983947754
12882,27.295190811157227,22.86204719543457
12997,16.893779754638672,12.346879005432127
13060,26.756410598754883,-1.6196154356002808
13435,-30.481801986694336,-1.832682490348816
13510,29.666593551635746,21.37981605529785
13542,11.409814834594728,19.53277015686035
13585,13.70840549468994,4.275607109069824
13777,12.600831031799316,15.519052505493164
13829,46.47697830200195,-9.216507911682127
13968,2.600058078765869,3.0342886447906494
14045,20.203773498535156,57.43570709228515
14056,18.714006423950195,-20.442399978637695
14173,17.61475372314453,22.846433639526367
14220,15.206828117370604,17.864328384399414
14229,2.513133764266968,8.230683326721191
14295,57.22270584106445,21.68943214416504
14513,16.38862419128418,15.83752155303955
12877,47.35348892211914,-8.377241134643555
12913,17.757755279541016,51.29873275756836
13041,7.449339866638184,-1.809741497039795
13066,13.69437026977539,5.2170562744140625
13586,-1.4208210706710815,10.73263454437256
13624,26.66533470153809,58.70730972290039
13671,19.72262191772461,49.045188903808594
13765,8.477919578552246,5.726686954498291
13910,15.568158149719238,-11.122904777526855
14087,-3.3843839168548584,-1.5987238883972168
14107,2.7431440353393555,3.515453100204468
14198,30.840856552124023,46.9267578125
14228,62.66899490356445,-10.096041679382324
14340,-3.2870805263519287,-2.098195791244507
14371,26.838369369506836,25.89422035217285
14375,57.30315399169922,0.4164870083332062
13256,45.93687438964844,25.628658294677734
13742,-10.820406913757324,-15.7411470413208
11168,50.0558967590332,14.880974769592283
12490,11.153162002563477,-14.200368881225586
12636,32.51482391357422,54.16680908203125
12667,56.63761901855469,-5.8020920753479
14027,2.7898876667022705,-2.4284980297088623
14044,-3.162916421890259,1.9604692459106443
14218,-1.240870237350464,-0.595126211643219
14418,37.35382843017578,27.88307762145996
10008,23.52486228942871,12.749442100524902
10072,21.917282104492188,8.858762741088867
10130,22.630754470825195,8.820099830627441
10162,23.99474716186523,8.439650535583496
10267,22.67623710632324,13.516379356384276
10437,24.490148544311523,58.618202209472656
10457,6.673203945159912,57.539207458496094
10561,68.49044799804688,-11.280336380004885
10589,7.916008949279785,21.451557159423828
10674,22.11241912841797,14.88353157043457
10959,21.890771865844727,10.975022315979004
11039,22.37059211730957,10.976726531982422
11101,67.95255279541016,-11.408442497253418
11299,21.571870803833008,10.12214469909668
11526,21.948532104492188,9.677657127380373
11676,8.323629379272461,21.165781021118164
11715,23.40605354309082,10.32821559906006
11779,26.32625389099121,7.445446014404297
11806,21.33725357055664,13.546649932861328
11835,18.018903732299805,3.1554484367370605
12021,17.595687866210938,22.816097259521484
12060,9.566051483154297,26.081159591674805
12070,19.911216735839844,6.439876079559326
12160,45.208744049072266,22.28791046142578
12204,16.17546844482422,13.38640022277832
12217,23.77556037902832,58.52607727050781
12345,19.731420516967773,12.811665534973145
12354,20.272720336914062,9.495394706726074
12363,6.848501205444336,56.59659576416016
12474,15.382220268249512,19.906227111816406
12500,22.88435173034668,11.138850212097168
12531,27.453716278076172,12.433545112609863
12545,24.0101375579834,14.36197566986084
12556,27.6536865234375,13.085220336914062
12590,69.32636260986328,-10.67520236968994
12591,19.85380172729492,54.41974639892578
12616,42.556278228759766,21.357589721679688
12826,38.7022705078125,8.777730941772461
12880,16.071807861328125,15.014761924743652
12884,22.99224853515625,9.98436450958252
12925,39.881839752197266,28.82290267944336
12928,55.604732513427734,8.805713653564453
12931,69.06794738769531,-10.782526016235352
12950,17.877788543701172,12.254417419433594
12952,67.98729705810547,-11.841737747192385
12966,30.441381454467773,17.153791427612305
12978,18.17076110839844,14.5301513671875
12998,65.79851531982422,-9.968963623046877
13040,16.268844604492188,0.2262848317623138
13056,16.207937240600586,49.37839889526367
13061,24.96921730041504,57.801979064941406
13063,17.035123825073242,16.37744140625
13064,18.391721725463867,25.641124725341797
13084,4.756804943084717,58.16386032104492
13085,27.894798278808594,16.979902267456055
13117,4.242314338684082,58.516300201416016
13131,21.708900451660156,12.00222396850586
13161,24.295583724975582,2.1780476570129395
13184,17.563899993896484,22.96567153930664
13207,11.691052436828612,21.8206787109375
13273,17.02181053161621,50.233272552490234
13299,27.19086647033691,12.393546104431152
13305,26.703510284423828,12.524136543273926
13348,67.54642486572266,-11.7542142868042
13349,13.459020614624023,6.325324058532715
13351,25.48197555541992,24.413986206054688
13368,8.58017349243164,6.096475124359131
13395,28.358049392700195,10.065375328063965
13403,19.51039123535156,52.89690780639648
13412,24.009868621826172,9.6441068649292
13425,8.603532791137695,56.392616271972656
13464,22.913990020751953,56.15196990966797
13502,4.551095485687256,1.451888918876648
13532,23.18844223022461,13.70152759552002
13570,31.954689025878903,25.91362571716309
13594,6.977051734924316,31.621017456054688
13627,-5.833070755004883,-4.214257717132568
13646,65.66487121582031,-12.519670486450195
13652,57.66490173339844,1.9046040773391724
13658,56.49006652832031,2.2099897861480713
13662,-3.185685157775879,5.949012279510498
13701,55.08422088623047,0.6999555230140686
13709,27.359899520874023,16.721403121948242
13737,18.082027435302734,14.96668815612793
13774,16.46771812438965,48.4930305480957
13780,23.65353202819824,14.759300231933594
13789,27.49280166625977,16.537168502807617
13830,69.32382202148438,-11.438095092773438
13844,25.991474151611328,7.602466106414795
13853,6.198276519775391,-4.125339984893799
13872,64.4163818359375,-12.538395881652832
13884,5.857510089874268,-3.1417624950408936
13895,15.553397178649902,7.540622234344482
13903,24.220294952392575,2.682506799697876
13929,20.530622482299805,56.88287353515625
13930,14.5718412399292,7.29083251953125
13936,4.449953556060791,57.62405776977539
13952,19.130516052246097,51.27337646484375
13958,57.34267807006836,1.765397310256958
13978,57.19889831542969,2.6123311519622803
13981,21.66859245300293,54.03582382202149
13987,69.29601287841797,-13.311287879943848
14007,18.63248634338379,13.728519439697266
14033,25.509212493896484,54.36783218383789
14037,67.54064178466797,-11.2189302444458
14060,68.29154205322266,-11.441170692443848
14061,24.43840980529785,59.08699035644531
14075,3.687089681625366,9.400616645812988
14095,30.44925117492676,26.346778869628903
14097,9.079206466674805,55.20275115966797
14122,12.464167594909668,6.32841682434082
14136,15.161188125610352,8.504631042480469
14153,7.637185096740723,-3.4771292209625244
14161,63.29097366333008,-11.691362380981444
14182,69.5699234008789,-9.673548698425291
14205,17.644201278686523,50.70927429199219
14207,20.694988250732425,12.138714790344238
14227,28.109621047973633,11.49755573272705
14240,15.491366386413574,6.828519821166992
14267,19.864233016967773,53.6512451171875
14271,19.940204620361328,54.42930221557617
14274,16.443592071533203,8.236802101135254
14277,20.423852920532227,56.171287536621094
14283,5.047284126281738,-4.383421897888184
14287,58.352535247802734,19.54244613647461
14290,18.887693405151367,12.211383819580078
14376,5.6811299324035645,57.99382019042969
14391,-18.923341751098633,-11.216856956481934
14421,31.490449905395508,28.142414093017575
14425,18.04254913330078,50.69498062133789
14449,69.72757720947266,-11.74606704711914
14462,69.18954467773438,-12.82722282409668
14471,29.711668014526367,17.44862174987793
14480,28.89983367919922,42.803680419921875
14482,15.312990188598633,7.804740905761719
14483,23.912641525268555,58.73698806762695
14508,35.720298767089844,7.315408229827881
10757,10.849775314331056,-22.17897605895996
11420,48.23183059692383,21.23108673095703
12343,18.095169067382812,8.223469734191895
12473,47.736515045166016,26.065505981445312
12798,45.17226028442383,19.172117233276367
12853,25.144729614257812,28.706676483154297
13247,46.81920623779297,-9.261849403381348
13285,63.954811096191406,-17.71056365966797
13512,25.79512405395508,22.977191925048828
13749,43.022369384765625,-5.253444671630859
13755,2.0001401901245117,-2.117771625518799
13854,32.92268371582031,9.452369689941406
13865,25.78264617919922,51.57538986206055
13977,18.72900390625,47.68958282470703
14052,32.126888275146484,50.36423873901367
10235,6.370704174041748,30.22638702392578
10348,43.565330505371094,24.55476951599121
10380,10.390767097473145,33.895267486572266
10509,12.572754859924316,33.28155517578125
10833,-28.159934997558594,9.933120727539062
12027,-2.7747974395751953,33.075382232666016
12265,13.422672271728516,21.772138595581055
13524,16.610700607299805,48.4031867980957
13633,18.87999153137207,56.072853088378906
13635,19.018638610839844,49.730255126953125
13974,-3.529484987258911,6.362216472625732
14168,-0.9320361614227296,-0.1652569621801376
14226,8.55896282196045,57.75115966796875
14265,55.77656173706055,1.612830638885498
11466,21.124576568603516,11.973186492919922
12481,13.767841339111328,-10.99647617340088
14309,62.973121643066406,-18.02509117126465
10802,46.1300163269043,4.463561534881592
11876,67.0000991821289,-16.36665916442871
12148,7.352806568145752,60.34585189819336
12374,46.770320892333984,1.6608903408050537
12736,29.035327911376953,58.163875579833984
12755,47.46699905395508,4.427935600280762
12775,45.508888244628906,4.225759506225586
12895,42.651580810546875,0.32858607172966
12954,41.32814025878906,7.175991058349609
12982,46.31765365600586,3.3131072521209717
13021,3.0071001052856445,-26.47861099243164
13096,27.96556854248047,55.32758712768555
13101,66.9094009399414,-15.716172218322754
13139,47.35505676269531,-7.592335224151611
13170,40.308937072753906,2.4430432319641113
13336,34.66987991333008,28.300390243530273
13357,41.73893356323242,0.7679299712181091
13364,41.439002990722656,6.8675031661987305
13528,7.865832328796387,0.9694711565971376
13573,8.244216918945312,0.8427963852882385
13583,42.12004852294922,3.2342355251312256
13842,43.69487380981445,3.452754020690918
13877,45.96514892578125,5.41055965423584
13879,8.684585571289062,4.62966775894165
14012,47.258941650390625,3.157491445541382
14013,9.477766036987305,1.0454732179641724
14017,17.856508255004883,17.13235092163086
14115,29.879497528076172,58.46607208251953
14196,1.8275090456008911,5.546298027038574
14206,17.49567222595215,47.85846328735352
14234,21.373075485229492,51.11241912841797
14255,39.816307067871094,2.7335195541381836
14258,59.54323196411133,-1.6729389429092407
14259,9.753658294677734,1.1112982034683228
14268,5.303045749664307,2.41225004196167
14397,66.67115020751953,-15.594825744628906
14432,42.56096649169922,3.5183582305908203
14448,44.26142501831055,-1.0291179418563845
14493,47.17185592651367,3.6187198162078857
14497,28.726104736328125,57.356101989746094
10712,38.21012115478515,-35.72419738769531
12289,38.15581130981445,-35.72869873046875
10265,63.338714599609375,10.746175765991213
11640,63.17296600341797,9.18704319000244
12658,55.87688827514648,9.690102577209473
13152,40.43645095825195,38.7017822265625
13727,40.32747650146485,38.15349197387695
13814,29.08555603027344,48.95392990112305
10646,37.7122802734375,-18.163131713867188
10726,21.255186080932617,12.881979942321776
10883,25.27570915222168,-38.34659194946289
11003,12.951017379760742,21.20335578918457
11380,10.180164337158203,32.6927375793457
11492,13.396498680114746,11.047816276550291
11514,8.068068504333496,20.0666446685791
11556,9.318856239318848,37.03087615966797
11805,48.46638870239258,-10.06449031829834
11998,8.516583442687988,20.78916931152344
13192,6.81226921081543,-12.052619934082031
13406,54.31819534301758,-1.57461416721344
13730,6.402678489685059,14.90229034423828
13906,9.119096755981444,5.213757038116455
13911,29.88178825378418,56.662471771240234
13973,31.775651931762695,19.240997314453125
14203,21.31068992614746,-4.341646671295166
14236,17.441661834716797,8.213263511657715
14248,18.465816497802734,51.88243103027344
10055,29.6525936126709,-1.9085944890975952
10070,49.65456008911133,15.629599571228027
10153,43.74721908569336,37.27602767944336
10216,46.71185302734375,16.109272003173828
10259,40.01582717895508,9.112149238586426
10314,13.378463745117188,26.318275451660156
10318,16.286022186279297,30.0621280670166
10349,46.08754348754883,14.665190696716309
10355,9.65338134765625,26.051973342895508
10446,34.84712219238281,-7.859315395355225
10574,16.414047241210938,29.966896057128903
10609,27.04986000061035,-18.68038558959961
10652,11.08596897125244,30.382614135742188
10722,18.99013328552246,20.082172393798828
10747,25.1551570892334,-9.758545875549316
10893,43.69843673706055,17.68248176574707
10927,24.44382667541504,-42.8687858581543
10994,50.24752426147461,16.749786376953125
11024,29.50887680053711,-21.24757194519043
11042,38.111934661865234,-9.04747486114502
11045,27.955589294433594,-40.67986679077149
11120,33.584205627441406,-0.1372620016336441
11147,29.11379623413086,-39.558406829833984
11197,32.476898193359375,13.166933059692385
11203,51.5346565246582,20.825281143188477
11239,33.72667694091797,0.4097596108913421
11252,-7.105790138244629,-12.285245895385742
11256,47.678977966308594,18.99461555480957
11350,11.840389251708984,35.11661911010742
11384,21.026092529296875,16.747190475463867
11474,28.334308624267575,-0.6492766737937927
11475,44.614707946777344,36.4787712097168
11488,28.56601905822754,-14.950711250305176
11506,15.744659423828123,20.05795669555664
11507,51.69064712524414,21.716812133789062
11539,13.469186782836914,2.1852939128875732
11573,25.47148895263672,-9.90363883972168
11645,33.06325912475586,-3.824692726135254
11647,9.61866855621338,28.25239372253418
11695,45.99449157714844,22.064790725708008
11696,15.48410987854004,16.037240982055664
11712,8.28027629852295,31.94170188903809
11743,37.429073333740234,1.6064220666885376
11755,26.934593200683594,-7.418751239776611
11776,44.2201042175293,29.084213256835938
11838,17.09335708618164,29.652908325195312
11859,24.289079666137695,14.309026718139648
11895,20.668657302856445,19.007617950439453
11944,19.604248046875,17.415586471557617
11981,19.77893447875977,17.42169189453125
12088,32.570518493652344,-0.0606176778674125
12109,10.214686393737791,56.107913970947266
12143,27.035001754760746,-2.6630849838256836
12194,-0.2833022773265838,33.18103790283203
12219,45.052345275878906,29.67204475402832
12231,21.08589553833008,18.345287322998047
12259,26.087905883789062,-9.718236923217772
12263,49.63469696044922,15.595638275146484
12284,15.264968872070312,17.972335815429688
12295,35.56275177001953,25.680011749267575
12311,30.823097229003903,32.69491195678711
12320,22.769428253173828,22.39747428894043
12337,40.82108688354492,29.492900848388672
12375,38.82416534423828,47.23086166381836
12397,31.000375747680664,33.994781494140625
12432,58.526611328125,-3.7169978618621826
12443,-3.546794176101685,34.42705535888672
12501,35.26146697998047,-0.959987998008728
12503,26.959623336791992,-11.013382911682127
12525,44.88167572021485,28.084659576416016
12573,6.73783540725708,57.43669891357422
12609,29.80855941772461,55.06654739379883
12635,46.01570892333984,22.197921752929688
12651,62.12384796142578,-15.247031211853027
12656,27.388404846191406,-7.858293056488037
12679,15.711010932922363,15.161571502685549
12686,28.920032501220703,24.584217071533203
12693,46.034664154052734,14.623990058898926
12700,0.1302437931299209,13.509796142578123
12714,19.55162811279297,19.75481605529785
12720,22.936561584472656,-28.82670211791992
12730,30.260351181030273,30.132034301757812
12765,44.65155029296875,27.66832160949707
12785,42.323482513427734,15.584035873413086
12807,46.31243515014648,-9.40701961517334
12839,24.225696563720703,26.9295654296875
12892,6.507182598114014,5.613291263580322
12903,43.60468673706055,13.88882541656494
12936,29.26129913330078,54.7080078125
12948,6.533658504486084,18.912748336791992
12953,23.162322998046875,23.096893310546875
12969,29.776521682739254,55.879432678222656
12970,26.791881561279297,20.542261123657227
12987,9.045074462890623,57.91361618041992
12988,10.26250457763672,56.59265899658203
13003,24.565895080566406,0.54877108335495
13014,17.60413360595703,16.34956169128418
13017,4.817628860473633,3.805281162261963
13032,64.62977600097656,-15.42391586303711
13035,45.53657150268555,4.277942657470703
13043,26.316211700439453,51.86124420166016
13051,14.59392547607422,1.513916015625
13055,17.926198959350586,28.03756332397461
13059,46.93758392333984,21.15292739868164
13073,43.39543914794922,16.715078353881836
13076,18.32390022277832,26.391246795654297
13078,29.49968147277832,53.52605438232422
13098,19.767791748046875,0.2600130140781402
13103,50.51927947998047,19.586301803588867
13109,34.54281997680664,27.282499313354492
13119,24.17427635192871,26.949068069458008
13132,27.34182929992676,-7.956068992614746
13135,43.485252380371094,31.604352951049805
13136,-16.147472381591797,-3.3769617080688477
13162,41.75044631958008,35.28773880004883
13212,32.363460540771484,30.57660865783691
13228,46.14338302612305,18.61209487915039
13296,4.466103553771973,57.34872055053711
13300,-1.980155348777771,5.062039375305176
13306,26.70642852783203,51.308719635009766
13311,4.1853346824646,6.533738136291504
13320,56.062740325927734,-0.3703878819942474
13337,42.71404647827149,15.20818328857422
13360,39.63631057739258,7.4144415855407715
13376,41.68878555297851,6.955312252044678
13401,29.95586585998535,22.056333541870117
13416,13.092514038085938,7.371397972106934
13428,29.79636573791504,29.330551147460938
13441,57.131988525390625,20.15558433532715
13455,25.765880584716797,25.84453010559082
13456,51.7509651184082,21.92796516418457
13469,9.215585708618164,3.7138009071350098
13491,7.914309501647949,57.754371643066406
13503,26.073484420776367,52.89118957519531
13521,21.192232131958008,-3.4036529064178467
13525,45.78998947143555,22.459245681762695
13534,42.359397888183594,36.218231201171875
13537,32.347843170166016,30.349742889404297
13550,22.502605438232425,55.383277893066406
13554,9.506924629211426,58.599159240722656
13560,51.198978424072266,18.4974422454834
13574,6.655470371246338,33.96305847167969
13576,32.0614128112793,21.34680557250977
13581,0.4012991786003113,4.652631759643555
13582,14.003731727600098,22.542417526245117
13589,30.542810440063477,48.338134765625
13605,10.273011207580566,32.92179870605469
13610,1.481053590774536,0.3993752896785736
13613,-3.029576063156128,6.087749004364014
13614,7.435054779052734,56.527252197265625
13617,20.653770446777344,50.39421081542969
13620,20.2021541595459,50.23223114013672
13622,40.324501037597656,28.303667068481445
13631,6.511903285980225,3.317587614059448
13632,36.40781021118164,26.570425033569336
13634,50.64396667480469,19.074419021606445
13659,44.510196685791016,3.118699789047241
13660,31.999406814575195,28.97256851196289
13687,17.767166137695312,49.140438079833984
13692,39.78063201904297,28.54886054992676
13698,3.9315309524536137,3.626666784286499
13707,30.391284942626953,17.466915130615234
13718,33.99436950683594,2.6028549671173096
13724,26.681386947631836,24.71940040588379
13728,17.383146286010742,27.308618545532227
13747,58.19930648803711,0.5235158205032349
13764,30.315204620361328,31.02265167236328
13783,4.076138973236084,4.0384721755981445
13787,2.3069262504577637,1.9108587503433228
13802,44.03243637084961,17.934812545776367
13823,33.98307418823242,45.89718246459961
13824,0.6271482706069946,1.4682620763778689
13835,4.231870651245117,0.1453821957111358
13841,13.036040306091309,24.34387588500977
13843,36.38307571411133,26.51304817199707
13881,5.076939105987549,5.924543380737305
13888,44.09170913696289,37.59653091430664
13900,32.12896728515625,21.32069396972656
13914,54.65584945678711,10.436105728149414
13915,5.327841281890869,60.33292770385742
13947,57.69416046142578,18.862323760986328
13969,-0.6180377006530762,-1.4756442308425903
13982,2.551205635070801,3.4550652503967285
13994,2.94356632232666,-3.1048529148101807
14000,2.51405930519104,4.041480541229248
14005,53.727664947509766,11.187118530273438
14023,-0.0088051427155733,-0.9048572182655334
14038,9.362786293029783,57.26787185668945
14043,0.5007302761077881,8.012861251831055
14053,-23.328920364379883,6.364850044250488
14062,24.17457389831543,27.136308670043945
14073,2.6755030155181885,-0.6879546642303467
14077,1.6248873472213743,1.188122034072876
14080,42.00637435913086,36.88238525390625
14084,1.7329154014587402,-2.241444826126098
14110,66.76622772216797,-13.748693466186523
14111,-0.1452164649963379,-4.988067150115967
14140,37.512245178222656,-3.84456467628479
14141,31.174644470214844,22.093053817749023
14142,35.677738189697266,28.48638153076172
14167,36.44422149658203,7.04118537902832
14176,2.172890901565552,0.8793897032737732
14201,26.489503860473633,20.567630767822266
14202,-2.951481342315674,-2.5863962173461914
14210,52.62518310546875,30.998321533203125
14235,65.79570770263672,-12.336003303527832
14238,43.82489776611328,29.96324920654297
14253,18.17971992492676,49.220611572265625
14281,66.51909637451172,-16.784482955932617
14288,45.966156005859375,4.774657249450684
14300,26.866321563720703,29.496997833251953
14337,31.06694984436035,17.491085052490234
14342,56.67268753051758,-0.2390100508928299
14348,66.80423736572266,-15.70480728149414
14350,14.737689971923828,1.2292802333831787
14352,8.382359504699707,-3.1655256748199463
14383,4.107673168182373,2.783250570297241
14389,39.04145431518555,6.9094624519348145
14422,16.805065155029297,48.391597747802734
14440,1.4197300672531128,-3.794180870056152
14473,33.081478118896484,-6.655795574188232
14476,63.35357666015625,-13.196438789367676
14490,30.108295440673828,57.93706512451172
14504,7.068319320678711,-8.307180404663086
10298,20.79212188720703,-20.735971450805664
10698,20.51754379272461,-20.49766731262207
11980,19.236696243286133,-23.391666412353516
12725,1.4019490480422974,-25.52986717224121
12985,42.043453216552734,-0.4860217571258545
13154,59.67067337036133,-1.180262565612793
13562,29.681365966796875,-1.997437119483948
13800,-4.648279666900635,-18.815181732177734
14250,22.01064109802246,-5.366237640380859
10149,48.16208267211914,20.883481979370117
10165,51.864498138427734,31.35171127319336
