institution_id,period_id,disorder_index,domain_id
29801172,0,0.04245283018867924,0
29801172,1,0.13079777365491652,0
29801172,2,0.47010119595216193,0
29801172,3,0.011059907834101382,0
29957033,0,0.439622641509434,0
29957033,1,0.8617810760667903,0
29957033,2,0.36338546458141674,0
29957033,3,0.2359447004608295,0
32389192,0,0.5537735849056604,0
32389192,1,0.45269016697588127,0
32389192,2,0.48298068077276907,0
32389192,3,0.647926267281106,0
32971472,0,0.6839622641509434,0
32971472,1,0.5890538033395176,0
32971472,2,0.6513339466421343,0
32971472,3,0.6709677419354839,0
33086117,0,0.08773584905660377,0
33086117,1,0.03525046382189239,0
33086117,2,0.02667893284268629,0
33086117,3,0.0423963133640553,0
33213144,0,0.960377358490566,0
33213144,1,0.9146567717996289,0
33213144,2,0.9024839006439742,0
33213144,3,0.9585253456221198,0
33434090,0,0.8283018867924529,0
33434090,1,0.774582560296846,0
33434090,2,0.44434222631094755,0
33434090,3,0.7824884792626728,0
35566140,0,0.8254716981132075,0
35566140,1,0.39053803339517623,0
35566140,2,0.7175712971481141,0
35566140,3,0.23225806451612904,0
35662394,0,,0
35662394,1,0.006493506493506494,0
35662394,2,0.2704691812327507,0
35662394,3,0.12995391705069123,0
35777872,0,0.5349056603773585,0
35777872,1,0.7421150278293135,0
35777872,2,0.9733210671573137,0
35777872,3,0.9769585253456221,0
36258959,0,0.5669811320754717,0
36258959,1,0.5287569573283859,0
36258959,2,0.42410303587856485,0
36258959,3,0.6027649769585254,0
36373038,0,0.0509433962264151,0
36373038,1,0.30612244897959184,0
36373038,2,0.2612695492180313,0
36373038,3,0.34470046082949307,0
36788626,0,0.41509433962264153,0
36788626,1,0.7402597402597403,0
36788626,2,0.18675252989880406,0
36788626,3,0.060829493087557605,0
36819085,0,0.24528301886792453,0
36819085,1,0.7059369202226345,0
36819085,2,0.21895124195032198,0
36819085,3,0.15668202764976957,0
38260057,0,0.4867924528301887,0
38260057,1,0.9397031539888683,0
38260057,2,0.9356025758969642,0
38260057,3,0.376036866359447,0
39422238,0,0.8547169811320755,0
39422238,1,0.8033395176252319,0
39422238,2,0.8242870285188593,0
39422238,3,0.791705069124424,0
39565521,0,0.7877358490566038,0
39565521,1,0.6595547309833024,0
39565521,2,0.5206991720331187,0
39565521,3,0.5861751152073733,0
39587148,0,0.4,0
39587148,1,0.6818181818181818,0
