year,institution_id,n_works,n_authors
2015,2801213986,951,1114
2015,4210138311,1278,1632
2015,2800667924,213,311
2015,4210101049,220,610
2015,110995367,8,19
2015,4210148682,123,419
2015,1292894508,707,1113
2015,4210088923,75,130
2015,1332460256,219,223
2015,4210099595,372,461
2015,1282311441,1254,1596
2015,2800704349,105,283
2015,4210088741,667,1001
2015,19700959,1679,1704
2015,1339417872,180,258
2015,67328108,262,400
2015,4210088792,627,1209
2015,4210138636,480,650
2015,68260882,2258,2358
2015,1338124936,669,540
2015,2801273398,1159,1177
2015,27825529,218,243
2015,165690674,2642,3356
2015,165733156,3083,3627
2015,1282516798,250,428
2015,1336053918,284,406
2015,2801247003,372,427
2015,4210120050,2164,2176
2015,2801246084,4,47
2015,102149020,957,1022
2015,165799507,1116,1174
2015,103163165,2785,2907
2015,1282927834,1376,1964
2015,1283055418,644,821
2015,4210138500,28,50
2015,1283280774,5824,8161
2015,1283103587,97,100
2015,1339509835,409,682
2015,8692664,2204,2459
2015,167576493,902,801
2015,27804330,3105,3945
2015,165951966,1511,2153
2015,1290055561,82,167
2015,4210164117,161,231
2015,4210140114,38,48
2015,99041443,1183,1389
2015,4210140176,309,619
2015,1290463931,455,356
2015,1333606569,213,467
2015,1290206253,1090,1031
2015,16285277,731,765
2015,98947143,195,266
2015,4210117083,145,273
2015,4210148268,440,665
2015,4322298,374,382
2015,98704320,3285,4484
2015,71578702,130,198
2015,4210140341,317,639
2015,4210138663,915,1287
2015,4210099336,287,435
2015,27837315,11705,14383
2015,1338503839,180,310
2015,1338449461,171,278
2015,4210149382,354,283
2015,103187081,2300,1701
2015,103531236,1101,963
2015,1283621791,415,659
2015,1283654650,140,186
2015,1333370159,10,11
2015,98813999,261,844
2015,4210097785,140,179
2015,1290900354,771,992
2015,1333535994,318,598
2015,103635307,2017,2382
2015,4210087865,232,371
2015,1309104334,585,840
2015,63966007,7406,8729
2015,4777552,4825,5612
2015,4210137306,954,1545
2015,4210116243,26,58
2015,1343028186,347,432
2015,1342924430,114,245
2015,1341618623,451,357
2015,2801333002,5145,5921
2015,1341412227,869,1467
2015,107766831,880,580
2015,4210100211,99,329
2015,2801337628,64,133
2015,4210088259,138,214
2015,165139151,378,522
2015,1343180700,721,1022
2015,919571938,1788,2566
2015,4210088045,2,2
2015,4210149717,794,1545
2015,1281539108,610,810
2015,106460735,82,112
2015,178169726,631,683
2015,1281378812,336,454
2015,1340179700,1134,1892
2015,926076166,657,1059
2015,921990950,3832,4866
2015,108785884,537,899
2015,922845939,724,1856
2015,923382979,198,357
2015,165102784,394,494
2015,164936912,816,834
2015,1343035065,2625,3258
2015,1343052199,1475,2386
2015,4210150208,212,575
2015,4210137555,75,109
2015,4210137549,310,544
2015,4210100294,144,226
2015,1310145890,440,406
2015,79272384,815,845
2015,86755215,593,966
2015,4210162359,10,23
2015,1309849503,486,503
2015,1320553840,765,1711
2015,4210118014,306,435
2015,86519309,6304,6515
2015,1320354487,183,312
2015,79463011,180,222
2015,86501945,2106,2148
2015,4210094059,305,277
2015,4210144023,332,431
2015,24603500,2483,2432
2015,166416128,704,653
2015,1310421338,311,506
2015,4210120349,159,370
2015,1308126019,1571,1858
2015,170201317,7047,9873
2015,108468826,376,425
2015,4210150094,271,414
2015,1321404777,595,976
2015,4210117924,209,287
2015,1321572752,280,431
2015,18241798,55,70
2015,1321686444,168,297
2015,17301866,1739,1994
2015,2800861319,147,286
2015,1321305853,328,350
2015,87424562,305,486
2015,4210094360,162,285
2015,1321296531,1941,2313
2015,78715868,1311,1467
2015,4210094549,283,337
2015,87303767,283,338
2015,4210136897,466,646
2015,66946132,5629,5576
2015,4210138024,291,348
2015,4210167218,723,1168
2015,4210120900,168,138
2015,29236304,50,669
2015,63190737,2987,3445
2015,4210150756,288,525
2015,4210101327,406,562
2015,63135867,2677,3554
2015,111979921,6274,7978
2015,901861585,1519,2503
2015,1925986,1041,1249
2015,4210087560,57,73
2015,111878022,48,567
2015,111483173,175,262
2015,4210150714,707,1397
2015,893718555,95,191
2015,4210136305,197,306
2015,4210150894,220,282
2015,1344073410,2311,2873
2015,4210087915,6523,8952
2015,110357561,315,475
2015,4210100841,33,76
2015,2801365484,6622,8093
2015,4210101641,226,442
2015,4210160970,44,56
2015,111455621,313,304
2015,4210087413,231,402
2015,896114043,56,51
2015,2801410363,134,256
2015,4210115976,519,660
2015,4210150980,340,649
2015,4210087384,217,250
2015,4210087454,41,65
2015,4210087596,246,355
2015,23732399,844,1008
2015,2801403999,375,670
2015,107341208,3405,4263
2015,4210088488,262,400
2015,4210088475,2560,3187
2015,1281704429,252,448
2015,19772626,342,479
2015,106165777,1953,2052
2015,1280259254,164,258
2015,1282105669,2391,2461
2015,4210165260,116,183
2015,4210149743,254,492
2015,66958751,671,563
2015,106745318,690,860
2015,4210138094,601,756
2015,2801313472,69,110
2015,4210138309,357,601
2015,107672454,1743,1909
2015,107606265,840,1320
2015,4210150878,2,3
2015,62856769,213,393
2015,180297670,675,830
2015,112197944,151,259
2015,1280414376,987,905
2015,1280536761,850,776
2015,4210137750,243,379
2015,4210088555,290,539
2015,106959904,381,413
2015,1280640908,232,256
2015,107077323,484,531
2015,107639228,2244,2644
2015,4210137803,99,274
2015,106969075,306,332
2015,1336096307,3824,4403
2015,4210127358,258,643
2015,1286490081,545,940
2015,2802446248,11,13
2015,142606810,1502,1564
2015,151808059,320,362
2015,2802705668,882,902
2015,2802450327,3969,4901
2015,2802864460,495,821
2015,4210156829,128,318
2015,188891513,396,561
2015,4210163141,1,1
2015,2799932517,193,253
2015,43522216,203,250
2015,2800364127,110,184
2015,143302722,3557,4251
2015,2800204061,80,96
2015,148314036,712,1145
2015,154570441,3101,3315
2015,2799950915,362,489
2015,156087764,579,512
2015,189196454,1216,1330
2015,4210158053,14325,17201
2015,155173764,689,789
2015,2802096936,16434,20360
2015,2802090665,1140,1069
2015,4210157557,40,397
2015,2802821144,141,279
2015,4210157264,205,318
2015,44461941,2566,2773
2015,189957204,370,465
2015,149744451,292,325
2015,2800453862,1146,1030
2015,204250578,4145,4772
2015,154057602,1075,1470
2015,203088144,495,649
2015,2800275141,182,308
2015,43579087,1204,1251
2015,4210158500,322,464
2015,40253897,234,370
2015,192545095,242,561
2015,4210126032,867,1037
2015,4210124779,5733,5600
2015,140172145,2744,3170
2015,35662394,204,476
2015,142934699,517,647
2015,186523950,116,312
2015,2801935854,1184,1532
2015,4210112371,2182,3317
2015,2802423016,1537,2561
2015,148283060,3458,3708
2015,2800363604,452,645
2015,4210127473,359,859
2015,39565521,12130,16935
2015,189590672,1825,2237
2015,45438204,1089,1079
2015,40347166,7465,8413
2015,139290212,554,760
2015,11883440,427,509
2015,7947594,623,650
2015,2802236040,7761,8994
2015,2802706902,204,297
2015,39587148,366,475
2015,196272386,873,1403
2015,6902469,644,763
2015,191429286,332,338
2015,44854399,574,653
2015,188703185,791,1183
2015,2802090120,1570,1687
2015,4210110848,24,52
2015,38260057,978,1572
2015,4210122954,134,251
2015,4210111938,64,90
2015,11957088,846,843
2015,4210126592,73,209
2015,2802964274,390,638
2015,4210110664,371,666
2015,36373038,564,901
2015,2800102766,262,304
2015,4210159453,450,1261
2015,2802581893,629,1122
2015,2802827176,745,1094
2015,36258959,7928,9457
2015,149919469,412,488
2015,87216513,5104,5706
2015,4210128618,926,1429
2015,149910238,1024,1023
2015,141649380,561,690
2015,4210163017,128,255
2015,198089087,418,476
2015,149700789,40,50
2015,150209017,712,647
2015,44265643,396,582
2015,4210157085,183,382
2015,4210109567,620,1501
2015,4210127875,67,83
2015,2802576979,105,175
2015,2802101240,262,431
2015,4210110767,368,678
2015,2802326326,145,170
2015,4210166271,86,437
2015,2802992173,1112,958
2015,2802336062,264,434
2015,4210157065,234,413
2015,2802534011,194,423
2015,141472210,912,804
2015,197604219,781,1372
2015,4210108791,675,997
2015,4210124175,1004,616
2015,4210113540,227,299
2015,4210111876,213,353
2015,4210157321,24,54
2015,2802789608,329,457
2015,2800250139,1222,1999
2015,201448701,10547,12366
2015,189158971,328,298
2015,2799886695,1259,1941
2015,193531525,2485,2863
2015,155093810,922,920
2015,4210111906,139,297
2015,150149174,204,267
2015,153297377,2005,2921
2015,2799885155,176,392
2015,4210128757,202,327
2015,145311948,11913,14984
2015,204308271,1795,2438
2015,4210127693,53,113
2015,145610796,65,82
2015,592451,5899,6828
2015,2801851002,1523,2126
2015,145608581,3541,4840
2015,204465549,5346,6835
2015,4210109259,423,679
2015,147853995,207,231
2015,12057038,122,224
2015,2802366037,313,468
2015,2802152183,930,1444
2015,4210108985,192,259
2015,200719446,4454,6037
2015,4210124136,10,18
2015,188538660,3836,4012
2015,4210108991,182,234
2015,4210123017,114,162
2015,150569930,283,441
2015,153901656,350,410
2015,2800154431,242,425
2015,4210157861,217,409
2015,12097938,2029,2396
2015,186335123,1045,1334
2015,203172682,530,566
2015,4210156876,359,562
2015,4210158188,11,26
2015,138873065,217,231
2015,4210124598,144,175
2015,4210111179,563,1211
2015,36819085,228,393
2015,6750721,894,1036
2015,2799905417,292,511
2015,2800216316,1697,1903
2015,2800369878,15,98
2015,2802849423,1042,2458
2015,4210112577,320,596
2015,4210127055,354,513
2015,2802730090,334,432
2015,198811213,4403,5178
2015,4210157890,1315,2297
2015,4210165183,113,283
2015,102607778,416,434
2015,1285210727,191,334
2015,1285301757,1234,1641
2015,1285204247,2002,2788
2015,2800717037,347,596
2015,4210089330,101,193
2015,1287163989,584,728
2015,1286959531,534,626
2015,177607063,276,372
2015,177605424,223,320
2015,102298084,71,103
2015,4210098814,1223,2181
2015,102322052,198,328
2015,1335927249,3002,3346
2015,22433950,176,292
2015,4210165192,357,484
2015,102322142,5482,6979
2015,4210128526,433,585
2015,2799903593,416,652
2015,36788626,524,766
2015,4210089162,142,283
2015,1336742384,817,1311
2015,102461120,609,664
2015,177721651,653,820
2015,19648265,698,929
2015,166088655,368,393
2015,1336910626,654,855
2015,1285764155,987,2542
2015,102502594,761,792
2015,1285739803,279,486
2015,4210120076,136,329
2015,1286329397,2562,2559
2015,4210098931,61,92
2015,4210164053,226,338
2015,4210110987,222,396
2015,2802397601,742,784
2015,192389796,199,236
2015,192396691,352,459
2015,155781252,2427,2444
2015,151328261,241,163
2015,2802612298,167,249
2015,2800403580,8509,10108
2015,146416000,2625,3190
2015,4210112672,296,354
2015,2800326109,414,626
2015,142207940,257,375
2015,196729704,261,396
2015,188497080,120,115
2015,35777872,336,435
2015,149251103,1606,2283
2015,39965400,313,610
2015,142740786,1730,2463
2015,35566140,215,265
2015,2802412784,238,332
2015,2802216851,441,789
2015,147878501,176,211
2015,142823887,380,515
2015,39815113,493,577
2015,2802203029,411,692
2015,39694355,496,494
2015,139787848,177,387
2015,2800421839,3883,6035
2015,192454743,506,785
2015,2800446032,537,818
2015,2802946424,536,433
2015,2802948906,148,302
2015,2802841970,836,1403
2015,186143895,791,721
2015,4210111804,205,342
2015,4387153466,28,90
2015,4210125474,538,838
2015,2801852214,330,488
2015,4210113003,178,309
2015,200870766,1407,2048
2015,4210126298,2640,3897
2015,4210159294,2372,2079
2015,196817621,687,438
2015,4210124153,118,165
2015,4210110509,285,526
2015,4210159288,266,524
2015,146183641,182,272
2015,4210110523,487,535
2015,4210127612,706,797
2015,4210127938,226,414
2015,7863295,524,483
2015,4210110459,516,930
2015,2801919071,10517,12510
2015,4210108968,230,540
2015,198423848,358,690
2015,189273616,262,348
2015,2801983979,407,430
2015,142066694,178,304
2015,11874761,315,328
2015,39422238,4052,5427
2015,2802841742,5647,6160
2015,156802259,335,488
2015,4210125099,3223,4772
2015,150468666,5634,7201
2015,87208437,377,410
2015,1309191912,585,1073
2015,159548981,328,529
2015,49332381,933,1437
2015,127339247,6369,7504
2015,53236636,81,161
2015,4210160255,175,322
2015,126744593,3095,4482
2015,127073530,96,122
2015,3019586173,308,377
2015,132943300,393,747
2015,257179599,293,589
2015,4210107408,441,1288
2015,4210105618,26,779
2015,4210153546,13,18
2015,128902783,302,485
2015,52669646,314,340
2015,52792670,207,296
2015,4210106879,1023,1129
2015,227586296,283,423
2015,4210154437,65,101
2015,2799691083,2795,3636
2015,4210114575,372,719
2015,131249849,2593,2780
2015,4210131007,107,431
2015,4210131712,293,386
2015,4210106595,254,425
2015,4210107338,47,49
2015,1174212,5849,6722
2015,4210105766,138,201
2015,219193219,5029,5784
2015,4210105714,210,454
2015,131651094,639,634
2015,4210131075,489,520
2015,2799628689,1204,1380
2015,4210130600,392,585
2015,867280407,3117,4776
2015,47301684,487,498
2015,4210159720,450,594
2015,4210121272,28,75
2015,2801818860,266,310
2015,117965899,1859,2119
2015,4210151747,633,923
2015,4210155647,327,494
2015,4210135078,94,167
2015,205783295,8533,10790
2015,4210086682,227,281
2015,20382870,814,746
2015,1743320,382,657
2015,114493937,498,646
2015,4210166946,430,792
2015,3130687028,991,1041
2015,129302853,171,553
2015,12912129,2078,2545
2015,4210130649,353,645
2015,128956969,371,354
2015,52064589,88,114
2015,4210154632,417,395
2015,430192,377,475
2015,127591826,467,466
2015,2801671727,492,663
2015,52357470,7323,8915
2015,183874917,356,695
2015,2799617873,63,22
2015,4210153792,810,1325
2015,4210114836,714,2621
2015,8248082,244,351
2015,130701444,4491,4439
2015,130769515,6900,6901
2015,2800507078,5788,6998
2015,123946342,745,768
2015,4210153043,1079,2062
2015,185103710,1873,1788
2015,4210104735,1157,1463
2015,4210160418,649,1076
2015,123534392,1541,1659
2015,210824098,175,255
2015,55302922,1050,1605
2015,2800560132,161,240
2015,4210133143,219,387
2015,3132585960,10140,10803
2015,2799767083,233,334
2015,121934306,2408,2939
2015,121980950,1236,1320
2015,4210104314,156,228
2015,2799786008,286,310
2015,4210115238,428,422
2015,55769427,3694,4572
2015,55732556,4493,4475
2015,4210115256,246,429
2015,2801613365,813,971
2015,4210107917,29,53
2015,3143470655,125,166
2015,55921689,80,193
2015,122266389,406,487
2015,121820613,2086,2395
2015,121847817,1054,1153
2015,2801572250,381,585
2015,208333798,369,395
2015,1629065,440,551
2015,4210104856,85,119
2015,2799765794,493,734
2015,392282,1159,1111
2015,10052268,859,895
2015,4210106489,783,1287
2015,130238516,7490,8930
2015,49886154,348,513
2015,51504820,444,480
2015,32389192,3692,4813
2015,4210165985,365,514
2015,4210106353,5,3
2015,51579864,63,119
2015,430641,183,226
2015,223532165,5167,6468
2015,51713134,1055,1996
2015,12834331,925,972
2015,181233156,1164,1268
2015,51556381,3651,4863
2015,184840846,2347,3162
2015,4210160401,20,41
2015,55633929,364,439
2015,134386540,270,365
2015,161057412,897,849
2015,134446601,399,654
2015,2800496781,116,218
2015,123431417,1063,1608
2015,32971472,7391,8626
2015,184565670,2146,2647
2015,129975664,2153,3264
2015,4210131357,2656,2931
2015,13511017,627,620
2015,117397414,175,319
2015,4210101935,299,558
2015,57206974,5835,6672
2015,2799798094,1199,1901
2015,61628605,230,373
2015,135191193,367,553
2015,889937125,161,252
2015,47838141,1040,1428
2015,2801558778,48,91
2015,4210133905,730,757
2015,2799503643,1986,3178
2015,180670191,6766,9112
2015,4210122704,438,478
2015,4210160527,323,632
2015,114027177,6713,8269
2015,157725225,6484,7255
2015,2801463575,15,23
2015,4210135252,501,713
2015,162577319,1294,1304
2015,59897056,459,508
2015,888729015,321,338
2015,2801539370,3865,5591
2015,161318765,8292,10171
2015,12315562,2446,3052
2015,135310074,7427,9488
2015,2800649613,123,145
2015,120156002,480,535
2015,57053284,72,75
2015,57328836,968,1086
2015,4210167126,278,464
2015,4210134091,445,515
2015,114662689,462,608
2015,2799495847,4752,5267
2015,33213144,7842,9628
2015,5388228,3310,4514
2015,4210135903,168,249
2015,157638225,455,608
2015,4210122924,666,891
2015,161675122,502,426
2015,4210121439,147,408
2015,2801525821,2704,2937
2015,2799810409,602,1196
2015,185443292,2923,3768
2015,4210086173,2,4
2015,119443389,404,562
2015,181697535,606,875
2015,1320796813,3925,5371
2015,113508548,344,431
2015,58610484,1223,2035
2015,136199984,19136,23895
2015,2948539688,549,1129
2015,2800590384,382,497
2015,2948394018,111,193
2015,4210085935,159,233
2015,4210108700,135,217
2015,120506574,60,71
2015,138006243,5257,5812
2015,4210108049,311,405
2015,114073160,394,479
2015,29606459,681,1033
2015,4210134534,871,1627
2015,4210102044,74,217
2015,368840534,1084,1155
2015,2887101046,2579,2593
2015,4210160641,151,259
2015,4210152133,16,12
2015,33434090,753,692
2015,14285509,346,588
2015,4210155419,355,570
2015,2799424032,147,313
2015,4210160694,131,240
2015,4210134769,1707,2759
2015,137853757,526,687
2015,2803018670,95,855
2015,2801502357,1124,1397
2015,4210115614,12,11
2015,59130452,1180,1719
2015,114395901,2407,2697
2015,118353179,1700,1719
2015,4210151386,563,922
2015,114832834,1757,2152
2015,2803028891,42,90
2015,2799853436,4839,7181
2015,118136607,345,412
2015,118118575,604,527
2015,181401687,545,498
2015,4210102181,189,339
2015,59553526,2708,3236
2015,47251452,2093,2710
2015,204866599,447,689
2015,2803209242,46837,57645
2015,181565077,1581,1591
2015,859038795,3803,4242
2015,137902535,3776,4154
2015,4210102099,332,384
2015,4210114115,642,996
2015,4210151215,1771,2053
2015,58956616,3432,4604
2015,181547552,3916,5581
2015,4210108601,6,5
2015,4210129097,392,669
2015,4210086933,1466,2121
2015,157417397,480,532
2015,872248612,612,736
2015,116530498,236,316
2015,2799849604,15,30
2015,2800628709,174,265
2015,4210160856,153,245
2015,4210102705,70,100
2015,2799356940,963,630
2015,29957033,1328,1744
2015,4210128969,1004,1918
2015,181190671,608,859
2015,6332465,232,335
2015,2799343972,972,1375
2015,870398029,79,163
2015,180857899,1323,3878
2015,20388574,623,913
2015,4210086971,240,337
2015,115475287,1295,1463
2015,2799360765,394,754
2015,29801172,200,351
2015,162714631,1671,1532
2015,2799370151,409,694
2015,60205797,45,100
2015,2803043754,590,983
2015,4210114143,406,1055
2015,180949307,788,799
2015,880747138,58,58
2015,157394403,1063,1171
2015,880766802,702,1493
