institution_id,period_id,disorder_index
102149020,0,0.7292051756007394
102149020,1,0.7773689052437902
102149020,2,0.7996323529411765
102149020,3,0.7417279411764706
102298084,0,0.821626617375231
102298084,1,0.5832566697332107
102298084,2,0.3253676470588235
102298084,3,0.1994485294117647
102322052,0,0.1256931608133087
102322052,1,0.1545538178472861
102322052,2,0.1966911764705882
102322052,3,0.5615808823529411
102322142,0,0.977818853974122
102322142,1,0.965961361545538
102322142,2,0.9549632352941176
102322142,3,0.9669117647058824
102461120,0,0.7717190388170055
102461120,1,0.7865685372585096
102461120,2,0.7316176470588235
102461120,3,0.8584558823529411
102502594,0,0.7828096118299446
102502594,1,0.7819687212511499
102502594,2,0.7380514705882353
102502594,3,0.7977941176470589
102607778,0,0.7634011090573013
102607778,1,0.781048758049678
102607778,2,0.8079044117647058
102607778,3,0.8704044117647058
103163165,0,0.8428835489833642
103163165,1,0.8426862925482981
103163165,2,0.8455882352941176
103163165,3,0.8290441176470589
103187081,0,0.4491682070240296
103187081,1,0.2318307267709291
103187081,2,0.2049632352941176
103187081,3,0.1939338235294117
103531236,0,0.6950092421441775
103531236,1,0.6881324747010119
103531236,2,0.6920955882352942
103531236,3,0.6691176470588235
103635307,0,0.8770794824399261
103635307,1,0.8537258509659613
103635307,2,0.8704044117647058
103635307,3,0.9172794117647058
106165777,0,0.6829944547134935
106165777,1,0.7828886844526219
106165777,2,0.8612132352941176
106165777,3,0.921875
106460735,0,0.4232902033271719
106460735,1,0.21803127874885
106460735,2,0.5579044117647058
106460735,3,0.578125
106745318,0,0.1340110905730129
106745318,1,0.0726770929162833
106745318,2,0.0386029411764705
106745318,3,0.0431985294117647
106959904,0,0.5508317929759704
106959904,1,0.3643054277828886
106959904,2,0.6976102941176471
106959904,3,0.6911764705882353
106969075,0,0.8798521256931608
106969075,1,0.8813247470101196
106969075,2,0.8189338235294118
106969075,3,0.8198529411764706
107077323,0,0.678373382624769
107077323,1,0.7129714811407544
107077323,2,0.7821691176470589
107077323,3,0.7729779411764706
107341208,0,0.94547134935305
107341208,1,0.9236430542778288
107341208,2,0.9577205882352942
107341208,3,0.9806985294117648
107606265,0,0.0147874306839186
107606265,1,0.1278748850045998
107606265,2,0.1185661764705882
107606265,3,0.1332720588235294
107639228,0,0.8502772643253235
107639228,1,0.8334866605335787
107639228,2,0.7784926470588235
107639228,3,0.75
107672454,0,0.9611829944547134
107672454,1,0.9273229070837168
107672454,2,0.8795955882352942
107672454,3,0.8694852941176471
107766831,0,0.0961182994454713
107766831,1,0.0432382704691812
107766831,2,0.0330882352941176
107766831,3,0.0202205882352941
108468826,0,0.6173752310536045
108468826,1,0.6274149034038639
108468826,2,0.6295955882352942
108468826,3,0.6939338235294118
108785884,0,0.6839186691312384
108785884,1,0.5998160073597056
108785884,2,0.5431985294117647
108785884,3,0.5542279411764706
110152177,0,0.7079482439926063
110152177,1,0.6807727690892365
